date,batter_id,barrel_pct,exit_velo,hr_fb_pct,iso,xwoba_contact,pull_fb_pct,recent_hr_14d,recent_barrel_pct_14d,ev_trend_14d,pitcher_hr_per_9,pitcher_era,pitcher_hh_pct,pitcher_k_per_9,pitcher_fb_pct_allowed,woba_vs_hand,archetype_similarity,vegas_team_total_pct,platoon_advantage,hr_park_factor,temperature_f,wind_mph,wind_direction_deg,humidity_pct,is_dome,batting_order,fetched_at,source,bats,throws,weather_source,barrel_pct_source,vegas_team_total_raw,lineup_source,pitcher_recent_hr9_21d,pitcher_recent_starts_21d,recent_hr_10g,recent_iso_30g,recent_avg_30g,recent_window_days,ev_trend,pitcher_recent_era_21d,pitcher_recent_k9_21d,season_hr,recent_barrel_real_14d,recent_xwoba_contact_14d,recent_iso_14d,recent_barrel_real_21d,recent_xwoba_contact_21d,recent_iso_21d,recent_barrel_real_28d,recent_xwoba_contact_28d,recent_iso_28d,fb_slg,fb_pa,br_slg,br_pa,os_slg,os_pa,form_archetype_centroid_json,form_archetype_window,form_archetype_n_hrs,park_archetype_centroid_json,park_archetype_n_hrs,slate_park_pct,slate_weather_pct,slate_pitcher_vulnerability_pct
2026-07-13,937375,2.1,78.0,5.6,0.135,,,,,,0.9,3.15,31.0,10.0,,0.328,,,0,101.0,65.14304354023507,5.264297223439641,200,23.952748215856925,0,5,2026-07-13 15:47:27,live,L,L,,,,,,,0.2024441987057829,0.1325839161328504,0.2495407806838221,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,300769,4.0,79.2,6.5,0.15,,,,,,0.7,2.8,29.0,8.0,,0.3,,,1,108.0,63.25723218014379,10.38155303779399,185,67.39232470894254,0,4,2026-07-13 15:47:27,live,S,L,,,,,,,0.6218401686545659,0.12132662332540915,0.23670076154194014,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,54800,2.4,77.7,5.3,0.132,,,,,,1.1,3.5,33.0,10.8,,0.325,,,0,97.0,70.59127577522746,7.425107460085029,222,26.461018882582902,0,6,2026-07-13 15:47:27,live,L,L,,,,,,,0.27394595797307114,0.08548540359978599,0.26027326590729294,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,739065,2.0,77.2,4.9,0.128,,,,,,0.7,2.7,29.0,10.5,,0.33,,,0,96.0,72.0,0.0,0,50.0,1,4,2026-07-13 15:47:27,live,L,L,,,,,,,0.7926153986288851,0.14611201252953954,0.2502631320561336,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,851093,3.8,79.5,6.5,0.148,,,,,,0.9,3.15,31.0,10.0,,0.32,,,0,101.0,65.14304354023507,5.264297223439641,200,23.952748215856925,0,2,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.15864923217733146,0.20087573014255616,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,340588,4.8,80.5,7.3,0.162,,,,,,1.1,3.45,33.0,9.3,,0.295,,,0,105.0,72.0,0.0,0,50.0,1,6,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.17547389389941767,0.27135321425180997,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,438713,4.6,80.2,7.3,0.16,,,,,,0.7,2.8,29.0,8.0,,0.3,,,1,108.0,63.25723218014379,10.38155303779399,185,67.39232470894254,0,2,2026-07-13 15:47:27,live,R,L,,,,,,,0.0,0.1273953614042793,0.22386850377151576,38,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,120857,2.3,77.5,5.1,0.13,,,,,,0.7,2.8,29.0,8.0,,0.34,,,0,93.0,72.0,0.0,0,50.0,1,1,2026-07-13 15:47:27,live,L,L,,,,,,,0.917836227496894,0.1208767707889705,0.2715367377144579,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,345916,1.8,77.0,4.7,0.125,,,,,,0.7,2.7,29.0,10.5,,0.31,,,1,96.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,L,,,,,,,0.7963614447365146,0.10493117413896261,0.2725806247222519,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,192134,1.2,76.2,4.1,0.118,,,,,,0.7,2.8,29.0,8.0,,0.315,,,1,101.0,65.14304354023507,5.264297223439641,200,23.952748215856925,0,4,2026-07-13 15:47:27,live,R,L,,,,,,,0.3239313304601228,0.10325356070245875,0.23876593883729935,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,61028,2.5,77.0,5.0,0.125,,,,,,1.3,3.75,35.0,9.5,,0.315,,,0,90.0,72.0,0.0,0,50.0,1,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.1030976510636665,0.2599811875660285,38,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,977998,1.5,77.0,4.9,0.125,,,,,,0.6,2.6,28.0,8.8,,0.315,,,0,103.0,66.63172630500124,10.789431490530394,79,71.38248219319692,0,1,2026-07-13 15:47:27,live,L,L,,,,,,,1.243192501639994,0.14481672910208782,0.24419716154978435,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,976963,3.0,77.5,5.5,0.135,,,,,,1.3,3.75,35.0,9.5,,0.29,,,0,90.0,72.0,0.0,0,50.0,1,4,2026-07-13 15:47:27,live,R,R,,,,,,,0.039191302174402365,0.15658134792870343,0.25671372312690804,38,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,790529,0.7,74.3,2.8,0.09,,,,,,1.5,4.3,37.0,6.5,,0.285,,,1,101.0,67.5144552587847,0.5825546844727798,257,61.61955596305671,0,4,2026-07-13 15:47:27,live,S,R,,,,,,,1.3441720928627512,0.10156547097388809,0.3004205178094169,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,284679,2.0,76.5,4.5,0.12,,,,,,1.4,4.1,36.0,7.8,,0.295,,,1,107.0,75.45659139271977,17.06244035019493,137,91.09878808316614,0,6,2026-07-13 15:47:27,live,R,L,,,,,,,0.1297473203545519,0.1303984387323994,0.2560033330999169,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,752565,1.3,76.8,4.7,0.123,,,,,,0.7,2.8,29.0,8.0,,0.33,,,0,101.0,65.14304354023507,5.264297223439641,200,23.952748215856925,0,2,2026-07-13 15:47:27,live,L,L,,,,,,,0.3251407344373498,0.10035309595107642,0.22814818682076476,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,665639,2.8,77.2,5.3,0.132,,,,,,1.6,4.5,38.0,8.2,,0.295,,,0,112.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,R,,,,,,,0.26707675032014155,0.1726608115337673,0.24324489628651333,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,590063,2.7,78.8,6.2,0.142,,,,,,0.7,2.7,29.0,10.5,,0.325,,,0,96.0,72.0,0.0,0,50.0,1,1,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.136205950637152,0.23753426605786712,38,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,200044,4.1,80.5,7.6,0.16,,,,,,0.7,2.8,29.0,8.0,,0.318,,,0,93.0,72.0,0.0,0,50.0,1,4,2026-07-13 15:47:27,live,L,L,,,,,,,0.44864731484692866,0.1514937012711115,0.26202664544123516,38,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,59300,3.5,78.0,6.0,0.14,,,,,,1.0,3.3,32.0,9.0,,0.305,,,0,93.0,72.0,0.0,0,50.0,1,6,2026-07-13 15:47:27,live,R,R,,,,,,,0.4042215755528599,0.1161542236645495,0.24814378696893688,38,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,825778,2.0,76.5,4.5,0.115,,,,,,0.8,3.0,30.0,9.2,,0.3,,,0,112.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,R,,,,,,,0.09495490614678825,0.1474411310588678,0.25312938272015056,38,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,697854,1.4,76.5,4.3,0.12,,,,,,0.6,2.6,28.0,8.8,,0.33,,,0,103.0,66.63172630500124,10.789431490530394,79,71.38248219319692,0,3,2026-07-13 15:47:27,live,L,L,,,,,,,0.07973850352347434,0.10247629992458514,0.223202237773383,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,87500,5.5,81.5,8.2,0.17,,,,,,0.7,2.8,29.0,8.0,,0.31,,,0,93.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,L,L,,,,,,,0.08077903744064141,0.16204299842530975,0.23300204041577555,38,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,110624,4.2,79.8,6.8,0.155,,,,,,1.0,3.35,32.0,8.5,,0.305,,,0,95.0,61.748710148391034,6.275627467445711,56,71.43487240836814,0,2,2026-07-13 15:47:27,live,L,L,,,,,,,0.28199203560302816,0.12041521117377943,0.23897790765381904,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,45676,3.6,79.0,6.2,0.148,,,,,,0.7,2.8,29.0,8.0,,0.31,,,0,95.0,61.748710148391034,6.275627467445711,56,71.43487240836814,0,4,2026-07-13 15:47:27,live,L,L,,,,,,,0.4258226711222486,0.15560165635447673,0.2566286784776866,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,642411,2.2,76.8,4.8,0.12,,,,,,1.0,3.35,32.0,8.5,,0.31,,,1,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,2,2026-07-13 15:47:27,live,R,L,,,,,,,0.0,0.16027708420662443,0.2855740170852534,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,499251,1.8,76.0,4.0,0.113,,,,,,0.8,2.85,30.0,10.2,,0.315,,,1,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,1,2026-07-13 15:47:27,live,L,R,,,,,,,0.6171876661453829,0.12605622981516307,0.23796352376653254,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,304725,2.0,76.3,4.3,0.118,,,,,,1.3,3.7,35.0,8.0,,0.305,,,0,107.0,75.45659139271977,17.06244035019493,137,91.09878808316614,0,4,2026-07-13 15:47:27,live,R,R,,,,,,,0.5887424311290272,0.12385607628168442,0.2576334872560878,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,957447,2.5,77.8,5.3,0.133,,,,,,0.7,2.8,29.0,8.0,,0.325,,,0,95.0,61.748710148391034,6.275627467445711,56,71.43487240836814,0,1,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.0998991439578048,0.2898234839229771,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,418526,1.1,75.3,3.5,0.103,,,,,,1.6,4.5,38.0,8.2,,0.29,,,0,112.0,72.0,0.0,0,50.0,1,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.006651018014985688,0.12495344305857432,0.24696417022638073,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,896986,0.9,75.0,3.3,0.1,,,,,,1.4,4.0,36.0,9.8,,0.305,,,0,115.0,72.48775327958825,0.9521508698707581,65,84.74981963803896,0,4,2026-07-13 15:47:27,live,R,R,,,,,,,0.5489928054113373,0.07386618483755598,0.2346855309156343,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,75597,1.9,76.3,4.2,0.113,,,,,,1.0,3.35,32.0,8.5,,0.305,,,1,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,2,2026-07-13 15:47:27,live,S,L,,,,,,,0.023317621329593807,0.1317418816445542,0.20111296408967927,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,215342,1.8,76.0,4.0,0.112,,,,,,1.0,3.3,32.0,9.0,,0.3,,,1,93.0,72.0,0.0,0,50.0,1,1,2026-07-13 15:47:27,live,S,R,,,,,,,1.1640852083354565,0.06298934841495,0.27750584029015624,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,298710,1.6,75.8,3.8,0.108,,,,,,0.8,2.85,30.0,10.2,,0.295,,,1,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,1,2026-07-13 15:47:27,live,L,R,,,,,,,0.9405109023984219,0.11628900677826846,0.25649782193381193,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,510651,1.3,75.2,3.5,0.102,,,,,,0.8,2.85,30.0,10.2,,0.3,,,1,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,4,2026-07-13 15:47:27,live,S,R,,,,,,,1.1105949408354696,0.09786104522279017,0.25673318526733735,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,561169,0.3,73.2,2.2,0.082,,,,,,0.7,2.7,29.0,10.5,,0.28,,,1,100.0,78.40001445382966,2.744776788444563,142,75.67127113588792,0,5,2026-07-13 15:47:27,live,R,L,,,,,,,1.6078330079433518,0.05956516818798833,0.26157492726324827,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,814291,1.6,76.0,4.1,0.11,,,,,,0.9,3.15,31.0,10.0,,0.305,,,0,93.0,72.0,0.0,0,50.0,1,1,2026-07-13 15:47:27,live,L,L,,,,,,,1.358940761935831,0.16074531872974226,0.27283559610934777,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,988327,1.4,75.5,3.6,0.105,,,,,,1.3,3.75,35.0,9.5,,0.31,,,0,90.0,72.0,0.0,0,50.0,1,1,2026-07-13 15:47:27,live,R,R,,,,,,,0.44310624623325184,0.07838643099292994,0.20094342325134998,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,635726,1.5,75.5,3.7,0.105,,,,,,0.9,3.25,31.0,7.5,,0.298,,,1,90.0,72.0,0.0,0,50.0,1,5,2026-07-13 15:47:27,live,S,R,,,,,,,0.0,0.139176167079064,0.25387430265274685,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,508863,1.2,75.2,3.5,0.105,,,,,,0.9,3.25,31.0,7.5,,0.305,,,1,90.0,72.0,0.0,0,50.0,1,5,2026-07-13 15:47:27,live,S,R,,,,,,,0.0,0.11565737295274592,0.25236856774097377,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,430476,0.6,74.0,2.8,0.09,,,,,,0.8,2.9,30.0,9.5,,0.32,,,0,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,2,2026-07-13 15:47:27,live,R,R,,,,,,,1.7484958690069319,0.08306350061924635,0.28920794926553234,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,320545,1.5,75.8,3.8,0.108,,,,,,1.0,3.35,32.0,8.5,,0.31,,,0,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,4,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.14417818433148893,0.2737475780990226,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,921667,3.2,77.8,5.8,0.138,,,,,,0.8,3.0,30.0,9.2,,0.295,,,1,105.0,70.25737903761441,4.227563639749707,134,47.977933903234515,0,1,2026-07-13 15:47:27,live,L,R,,,,,,,0.0,0.12476709472952173,0.2477061068796957,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,565635,0.5,74.0,2.5,0.085,,,,,,1.2,3.6,34.0,10.5,,0.295,,,0,101.0,67.5144552587847,0.5825546844727798,257,61.61955596305671,0,5,2026-07-13 15:47:27,live,L,L,,,,,,,1.1173849164099667,0.07625447471462399,0.25227463208425605,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,501506,0.6,74.0,2.8,0.09,,,,,,0.7,2.7,29.0,10.5,,0.3,,,1,100.0,78.40001445382966,2.744776788444563,142,75.67127113588792,0,1,2026-07-13 15:47:27,live,R,L,,,,,,,0.4822658306573142,0.05,0.2789581873761912,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,67783,2.3,76.8,4.8,0.125,,,,,,0.8,3.0,30.0,9.2,,0.305,,,0,112.0,72.0,0.0,0,50.0,1,4,2026-07-13 15:47:27,live,R,R,,,,,,,1.1294481815606328,0.10279323153911671,0.19065634737235165,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,919,0.8,74.8,3.2,0.098,,,,,,1.0,3.35,32.0,8.5,,0.315,,,0,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,5,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.10250441418344772,0.2633553665687969,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,867168,1.1,75.0,3.3,0.098,,,,,,1.0,3.3,32.0,9.0,,0.3,,,0,93.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,R,,,,,,,1.2928426407895615,0.08927586424565676,0.20499929886605425,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,211191,4.0,78.5,6.5,0.155,,,,,,0.7,2.75,29.0,9.8,,0.275,,,0,110.0,71.70954506288865,5.099910243593559,244,53.21766963952846,0,5,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.17171304714502694,0.25100981768037617,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,986306,2.0,76.3,4.3,0.118,,,,,,1.2,3.6,34.0,10.5,,0.295,,,0,101.0,67.5144552587847,0.5825546844727798,257,61.61955596305671,0,5,2026-07-13 15:47:27,live,L,L,,,,,,,0.0,0.07484902120609625,0.23809616090063912,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,973959,0.8,74.5,3.0,0.095,,,,,,0.9,3.1,31.0,11.5,,0.305,,,0,104.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,R,,,,,,,0.27679558127194015,0.09738721711565522,0.2664662718175634,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,419718,1.0,75.0,3.3,0.1,,,,,,0.9,3.15,31.0,10.0,,0.31,,,0,93.0,72.0,0.0,0,50.0,1,4,2026-07-13 15:47:27,live,L,L,,,,,,,0.42859977157896234,0.06804374438943278,0.21726951291215502,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,906461,1.3,75.5,3.6,0.105,,,,,,0.8,2.9,30.0,9.5,,0.295,,,0,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,3,2026-07-13 15:47:27,live,R,R,,,,,,,1.5535883196221203,0.10854102553439231,0.2278587581350971,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,57852,2.5,77.0,5.0,0.125,,,,,,0.9,3.25,31.0,7.5,,0.3,,,0,90.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.12847748898080463,0.28011976766673824,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,397355,0.5,73.8,2.6,0.088,,,,,,0.8,3.0,30.0,9.2,,0.295,,,0,100.0,78.40001445382966,2.744776788444563,142,75.67127113588792,0,6,2026-07-13 15:47:27,live,R,R,,,,,,,0.30138273357257483,0.05542947754162817,0.20267907106639854,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,440013,0.7,74.5,3.0,0.095,,,,,,0.9,3.15,31.0,10.0,,0.3,,,0,93.0,72.0,0.0,0,50.0,1,2,2026-07-13 15:47:27,live,L,L,,,,,,,0.49382245627490495,0.05963452139200219,0.21825471613030042,38,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,995812,2.3,76.8,4.8,0.122,,,,,,0.8,2.85,30.0,10.2,,0.295,,,0,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,5,2026-07-13 15:47:27,live,R,R,,,,,,,0.5246820374691523,0.1328478137191745,0.23729246435373783,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,601577,1.2,75.5,3.7,0.105,,,,,,0.8,2.85,30.0,10.2,,0.295,,,0,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.4558425683194209,0.13288825654185077,0.28811510449442745,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,230169,1.4,75.8,3.9,0.108,,,,,,0.8,2.9,30.0,9.5,,0.3,,,0,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.6555996201170434,0.06820231870971911,0.25834408145975174,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,635655,1.5,75.5,3.7,0.108,,,,,,0.7,2.7,29.0,10.5,,0.298,,,0,100.0,78.40001445382966,2.744776788444563,142,75.67127113588792,0,3,2026-07-13 15:47:27,live,L,L,,,,,,,0.17879795125901646,0.11326366015593761,0.25996714283989614,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,871613,2.2,76.5,4.5,0.12,,,,,,0.8,3.0,30.0,9.2,,0.29,,,0,105.0,70.25737903761441,4.227563639749707,134,47.977933903234515,0,4,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.10490462213361289,0.25547481980215747,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,60593,0.9,74.8,3.1,0.095,,,,,,0.8,3.0,30.0,9.2,,0.29,,,0,100.0,78.40001445382966,2.744776788444563,142,75.67127113588792,0,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.22095743965146109,0.06414658262957312,0.2652285859576335,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,113428,1.0,75.0,3.2,0.098,,,,,,0.8,2.9,30.0,9.5,,0.295,,,0,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,4,2026-07-13 15:47:27,live,R,R,,,,,,,0.3460694225720783,0.05,0.23987903803959462,38,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,635953,0.4,73.5,2.3,0.082,,,,,,0.8,2.85,30.0,10.2,,0.288,,,0,103.0,62.204130699478874,9.656573879471368,311,33.43339211956044,0,3,2026-07-13 15:47:27,live,R,R,,,,,,,0.7022230838396639,0.10153806211870278,0.22916147229794648,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,891089,0.6,74.2,2.7,0.088,,,,,,0.8,2.85,30.0,10.2,,0.29,,,0,103.0,66.13728723344914,12.282079991041966,330,41.77414553436699,0,5,2026-07-13 15:47:27,live,R,R,,,,,,,0.0,0.10029106479110138,0.21526939393801187,38,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,670541,14.8,91.5,13.3,0.315,0.474,,,,,0.85,2.62,28.8,10.2,94.6,0.488,,,1,107.0,89.5,8.8,218,50.0,0,2,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,5.0,0.277,0.321,34,,6.45,9.27,32,18.92,0.455,0.432,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,700250,14.9,91.0,13.4,0.32,0.381,,,,,0.85,2.62,28.8,10.2,94.6,0.44,,,1,107.0,89.5,8.8,218,50.0,0,7,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,6.0,0.304,0.243,32,,6.45,9.27,29,25.0,0.463,0.535,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,691406,13.6,90.3,12.3,0.276,0.372,,,,,0.85,2.62,28.8,10.2,94.6,0.427,,,1,107.0,89.5,8.8,218,50.0,0,4,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,4.0,0.398,0.283,32,,6.45,9.27,28,17.65,0.357,0.4,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,545361,10.2,89.1,9.2,0.236,0.409,,,,,0.85,2.62,28.8,10.2,94.6,0.415,,,1,107.0,89.5,8.8,218,50.0,0,1,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,3.0,0.212,0.239,53,,6.45,9.27,18,7.14,0.369,0.222,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,665742,12.6,90.4,11.3,0.272,0.431,,,,,0.46,2.56,27.6,13.58,91.7,0.452,,,0,107.0,89.5,8.8,218,50.0,0,2,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,4.0,0.306,0.316,33,,1.83,13.73,21,18.18,0.453,0.3,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,682985,6.5,88.9,5.9,0.174,0.364,,,,,0.85,2.62,28.8,10.2,94.6,0.405,,,1,107.0,89.5,8.8,218,50.0,0,8,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,2.0,0.241,0.241,35,,6.45,9.27,13,22.22,0.435,0.41,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,656941,15.5,90.4,13.9,0.306,0.378,,,,,0.46,2.56,27.6,13.58,91.7,0.425,,,0,107.0,89.5,8.8,218,50.0,0,1,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,2.0,0.243,0.288,33,,1.83,13.73,33,12.5,0.314,0.13,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,669127,10.9,89.2,9.8,0.226,0.36,,,,,0.85,2.62,28.8,10.2,94.6,0.372,,,1,107.0,89.5,8.8,218,50.0,0,3,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,2.0,0.148,0.197,37,,6.45,9.27,21,23.53,0.351,0.194,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,905315,11.5,89.2,15.8,0.235,,,,,,1.4,4.0,36.0,9.8,,0.38,,,1,101.0,45.99928792281051,10.983939113914271,106,40.384154723980735,0,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.289153697230997,0.25885188570033874,0.2582080077040606,38,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,654347,11.2,89.1,15.7,0.233,,,,,,1.4,4.1,36.0,7.8,,0.375,,,0,99.0,70.61485561408121,2.513569147796387,83,12.733633681465932,0,3,2026-07-14 15:01:00,live,L,L,,,,,,,3.2405442019379387,0.26153332871326096,0.24423734890324095,38,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,918567,16.2,93.4,21.5,0.295,,,,,,0.8,3.0,30.0,9.2,,0.385,,,0,98.0,70.73211251437026,7.063771211392448,221,45.431127861013195,0,5,2026-07-14 15:01:00,live,R,R,,,,,,,1.405280154844751,0.1750992658896104,0.2842345442982979,38,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,677951,6.5,88.9,5.8,0.175,0.389,,,,,0.85,2.62,28.8,10.2,94.6,0.387,,,1,107.0,89.5,8.8,218,50.0,0,5,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,1.0,0.15,0.292,39,,6.45,9.27,13,9.52,0.394,0.216,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,682928,10.1,89.7,9.1,0.235,0.34,,,,,0.46,2.56,27.6,13.58,91.7,0.399,,,0,107.0,89.5,8.8,218,50.0,0,4,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,3.0,0.217,0.243,36,,1.83,13.73,20,9.09,0.355,0.256,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
